pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000200,11,11,0,14,,2021-09-07T00:00:00+00:00,2022-11-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=66.
PATTERN_000420,11,11,0,13,,2021-08-16T00:00:00+00:00,2024-09-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=384.
PATTERN_000587,11,11,0,15,,2021-09-23T00:00:00+00:00,2023-07-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=75.
PATTERN_000540,11,11,0,9,,2021-08-27T00:00:00+00:00,2025-02-25T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=77.
PATTERN_000369,11,11,0,12,,2021-10-19T00:00:00+00:00,2024-07-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=97.
PATTERN_000289,11,11,0,8,,2021-11-09T00:00:00+00:00,2025-11-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=400.
PATTERN_000321,10,10,0,1,,2022-05-03T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=62.
PATTERN_000541,11,11,0,12,,2021-09-01T00:00:00+00:00,2025-03-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=108.
PATTERN_000322,11,11,0,1,,2021-09-01T00:00:00+00:00,2025-07-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=94.
PATTERN_000421,10,10,0,11,,2021-08-19T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=78.
PATTERN_000437,11,11,0,2,,2021-11-12T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=73.
PATTERN_000146,53,53,0,9,,2021-10-14T00:00:00+00:00,2023-11-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=53; verified independent events=53; raw pattern sample_count=165.
PATTERN_000370,10,10,0,15,,2022-01-06T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=98.
PATTERN_000766,11,11,0,14,,2021-08-26T00:00:00+00:00,2023-04-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=104.
PATTERN_000132,11,11,0,4,,2021-07-13T00:00:00+00:00,2025-08-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=223.
PATTERN_000112,10,10,0,19,,2021-08-16T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=117.
PATTERN_000542,10,10,0,27,,2021-08-24T00:00:00+00:00,2026-03-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=233.
PATTERN_000371,17,17,0,20,,2021-09-02T00:00:00+00:00,2025-04-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=17; verified independent events=17; raw pattern sample_count=130.
PATTERN_000100,11,11,0,1,,2021-07-02T00:00:00+00:00,2026-02-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=124.
PATTERN_000074,11,11,0,3,,2021-07-16T00:00:00+00:00,2025-08-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=167.
PATTERN_000019,11,11,0,27,,2021-12-01T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=341.
PATTERN_000241,11,11,0,5,,2021-09-01T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=37.
PATTERN_000521,11,11,0,24,,2021-10-06T00:00:00+00:00,2023-07-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=282.
PATTERN_000422,11,11,0,13,,2021-08-11T00:00:00+00:00,2025-04-11T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=436.
PATTERN_000333,9,9,0,1,,2022-04-01T00:00:00+00:00,2025-05-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=40.
PATTERN_000041,11,11,0,13,,2021-09-28T00:00:00+00:00,2024-05-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=71.
PATTERN_000455,11,11,0,3,,2021-11-17T00:00:00+00:00,2025-07-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=76.
PATTERN_000028,15,15,0,18,,2021-08-24T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=15; verified independent events=15; raw pattern sample_count=115.
PATTERN_000423,10,10,0,11,,2021-09-07T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=86.
PATTERN_000164,11,11,0,7,,2021-07-13T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=337.
PATTERN_000475,11,11,0,18,,2021-08-24T00:00:00+00:00,2022-02-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=98.
PATTERN_000020,11,11,0,27,,2022-07-21T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=766.
PATTERN_000301,11,11,0,3,,2021-07-02T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=128.
PATTERN_000323,11,11,0,1,,2022-01-19T00:00:00+00:00,2026-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=46.
PATTERN_000372,11,11,0,20,,2021-08-24T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=95.
PATTERN_000302,11,11,0,3,,2021-10-22T00:00:00+00:00,2024-08-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=68.
PATTERN_000543,11,11,0,27,,2022-02-09T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=632.
PATTERN_000242,10,10,0,11,,2021-08-19T00:00:00+00:00,2022-01-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=77.
PATTERN_000438,9,9,0,2,,2022-08-08T00:00:00+00:00,2026-04-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=43.
PATTERN_000522,11,11,0,27,,2021-08-24T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=969.
PATTERN_000075,11,11,0,3,,2022-05-12T00:00:00+00:00,2026-04-02T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=67.
PATTERN_000450,10,10,0,1,,2021-08-06T00:00:00+00:00,2025-04-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=65.
PATTERN_000395,11,11,0,15,,2021-08-24T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=89.
PATTERN_000352,11,11,0,4,,2021-08-03T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=72.
PATTERN_000209,10,10,0,16,,2021-09-02T00:00:00+00:00,2022-10-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=110.
PATTERN_000303,11,11,0,3,,2021-09-01T00:00:00+00:00,2025-04-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=64.
PATTERN_000523,11,11,0,27,,2021-07-13T00:00:00+00:00,2026-01-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1801.
PATTERN_000340,11,11,0,4,,2021-10-01T00:00:00+00:00,2026-02-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=196.
PATTERN_000113,10,10,0,8,,2021-09-01T00:00:00+00:00,2022-11-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=44.
PATTERN_000076,11,11,0,3,,2022-05-04T00:00:00+00:00,2026-02-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=56.
PATTERN_000326,10,10,0,1,,2021-07-29T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=65.
PATTERN_000334,10,10,0,1,,2021-10-27T00:00:00+00:00,2024-08-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=56.
PATTERN_000049,10,10,0,15,,2021-12-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=114.
PATTERN_000565,11,11,0,17,,2021-08-19T00:00:00+00:00,2022-01-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=102.
PATTERN_000624,10,10,0,14,,2021-08-24T00:00:00+00:00,2022-02-28T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=119.
PATTERN_000165,11,11,0,6,,2021-08-16T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=162.
PATTERN_000434,10,10,0,1,,2022-01-19T00:00:00+00:00,2023-11-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=51.
PATTERN_000021,11,11,0,26,,2021-08-16T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=579.
PATTERN_000524,13,13,0,18,,2021-07-13T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=13; verified independent events=13; raw pattern sample_count=126.
PATTERN_000077,10,10,0,3,,2022-03-30T00:00:00+00:00,2025-02-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=61.
PATTERN_000566,11,11,0,26,,2021-09-28T00:00:00+00:00,2025-07-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=704.
PATTERN_000456,10,10,0,3,,2021-07-26T00:00:00+00:00,2025-05-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=68.
PATTERN_000114,11,11,0,20,,2022-01-19T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=304.
PATTERN_000625,11,11,0,27,,2021-11-04T00:00:00+00:00,2025-07-07T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=750.
PATTERN_000439,10,10,0,2,,2021-07-21T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=56.
PATTERN_000266,11,11,0,27,,2021-12-09T00:00:00+00:00,2025-11-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=367.
PATTERN_000525,11,11,0,27,,2022-06-07T00:00:00+00:00,2025-10-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=614.
PATTERN_000186,9,9,0,6,,2021-08-16T00:00:00+00:00,2022-10-05T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=47.
PATTERN_000526,11,11,0,7,,2021-10-11T00:00:00+00:00,2022-12-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=39.
PATTERN_000396,11,11,0,27,,2022-04-01T00:00:00+00:00,2025-06-23T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=491.
PATTERN_000476,11,11,0,26,,2021-12-22T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=507.
PATTERN_000210,11,11,0,20,,2021-08-16T00:00:00+00:00,2022-01-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=228.
PATTERN_000588,11,11,0,27,,2021-07-26T00:00:00+00:00,2026-02-26T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=479.
PATTERN_000327,11,11,0,1,,2021-07-08T00:00:00+00:00,2025-12-19T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=60.
PATTERN_000267,11,11,0,11,,2021-09-01T00:00:00+00:00,2022-07-06T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=44.
PATTERN_000626,10,10,0,12,,2021-10-28T00:00:00+00:00,2026-04-24T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=64.
PATTERN_000457,10,10,0,3,,2022-01-13T00:00:00+00:00,2025-07-18T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=73.
PATTERN_000606,11,11,0,24,,2021-08-11T00:00:00+00:00,2024-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=563.
PATTERN_000477,11,11,0,27,,2021-07-26T00:00:00+00:00,2025-01-21T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1091.
PATTERN_000147,11,11,0,10,,2021-10-14T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=232.
PATTERN_000567,10,10,0,17,,2021-09-22T00:00:00+00:00,2023-07-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=100.
PATTERN_000627,11,11,0,27,,2021-07-13T00:00:00+00:00,2025-09-17T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1356.
PATTERN_000115,21,21,0,20,,2021-09-20T00:00:00+00:00,2026-03-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=21; verified independent events=21; raw pattern sample_count=245.
PATTERN_000353,11,11,0,3,,2021-07-29T00:00:00+00:00,2025-08-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=76.
PATTERN_000003,11,11,0,24,,2022-10-19T00:00:00+00:00,2024-02-16T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=1069.
PATTERN_000354,11,11,0,4,,2021-07-16T00:00:00+00:00,2026-04-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=322.
PATTERN_000527,11,11,0,21,,2021-09-20T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=109.
PATTERN_000087,11,11,0,24,,2021-10-19T00:00:00+00:00,2024-06-03T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=665.
PATTERN_000497,11,11,0,18,,2021-08-19T00:00:00+00:00,2023-05-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=91.
PATTERN_000589,11,11,0,27,,2021-12-09T00:00:00+00:00,2025-11-14T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=589.
PATTERN_000544,14,14,0,27,,2021-09-10T00:00:00+00:00,2025-04-30T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=14; verified independent events=14; raw pattern sample_count=290.
PATTERN_000063,10,10,0,4,,2021-09-20T00:00:00+00:00,2023-12-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=53.
PATTERN_000424,11,11,0,13,,2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=616.
PATTERN_000478,11,11,0,27,,2021-12-28T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=162.
PATTERN_000528,10,10,0,27,,2022-01-19T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=10; verified independent events=10; raw pattern sample_count=402.
PATTERN_000148,11,11,0,10,,2021-10-11T00:00:00+00:00,2026-04-01T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=336.
PATTERN_000022,11,11,0,20,,2021-08-16T00:00:00+00:00,2021-12-09T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=184.
PATTERN_000498,9,9,0,19,,2021-09-10T00:00:00+00:00,2023-09-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=9; verified independent events=9; raw pattern sample_count=197.
PATTERN_000590,11,11,0,27,,2021-08-16T00:00:00+00:00,2025-09-12T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=788.
PATTERN_000101,11,11,0,1,,2021-08-16T00:00:00+00:00,2025-07-10T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=75.
PATTERN_000050,11,11,0,21,,2021-07-02T00:00:00+00:00,2024-05-31T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=170.
PATTERN_000346,11,11,0,1,,2021-09-01T00:00:00+00:00,2026-01-13T00:00:00+00:00,0,0,,,,,,,,,,,,,,,,,,,,,,,No closed_lab_trades/paper trades; operational performance columns intentionally blank. Exported events=11; verified independent events=11; raw pattern sample_count=127.
