pattern_id,sample_count,independent_sample_count,trade_count,ticker_count,sector_count,first_seen,last_seen,gross_pnl,net_pnl,avg_trade,median_trade,std_trade,winrate,avg_win,avg_loss,payoff_ratio,profit_factor,expectancy,max_drawdown,max_consecutive_losses,best_trade,worst_trade,top_5_trades_pnl,bottom_5_trades_pnl,pnl_without_best_trade,pnl_without_top_5_trades,pnl_without_worst_trade,sharpe,sortino,calmar,avg_holding_period_seconds,notes
PATTERN_000152,789,789,0,10,,2022-11-01T00:00:00+00:00,2026-01-05T00:00:00+00:00,0,0,,-1.0,,0.36502,1.91804,0.95927,1.999479,1.14941,0.09101,59.0386,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000189,135,135,0,8,,2021-08-24T00:00:00+00:00,2022-02-14T00:00:00+00:00,0,0,,-1.0,,0.45185,1.8011,0.98021,1.837463,1.51467,0.27653,16.93922,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000025,841,841,0,27,,2021-11-12T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,-1.0,,0.37931,1.69655,0.89971,1.885663,1.15236,0.08508,38.60911,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000274,146,146,0,22,,2021-08-27T00:00:00+00:00,2022-02-17T00:00:00+00:00,0,0,,-0.82545,,0.44521,1.30504,0.93737,1.392236,1.11723,0.06096,16.16953,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000136,108,108,0,4,,2022-04-01T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,-1.0,,0.41667,1.63547,0.93894,1.741826,1.24416,0.13373,12.02274,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000246,30,30,0,9,,2021-09-07T00:00:00+00:00,2024-07-19T00:00:00+00:00,0,0,,-0.73557,,0.46667,1.62514,0.96695,1.680687,1.47061,0.24269,6.08527,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000091,224,224,0,22,,2021-12-14T00:00:00+00:00,2024-09-27T00:00:00+00:00,0,0,,-0.69922,,0.4375,1.60952,0.91542,1.758231,1.3675,0.18924,24.12459,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000034,86,86,0,17,,2021-09-07T00:00:00+00:00,2023-05-10T00:00:00+00:00,0,0,,-0.69059,,0.44186,1.30279,0.92828,1.403445,1.11106,0.05754,11.06991,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000216,1933,1933,0,24,,2023-07-11T00:00:00+00:00,2025-08-08T00:00:00+00:00,0,0,,-1.0,,0.32799,2.43011,0.96412,2.520547,1.23114,0.14964,78.60368,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000092,881,881,0,23,,2021-09-20T00:00:00+00:00,2024-06-24T00:00:00+00:00,0,0,,-1.0,,0.44041,1.45494,0.98159,1.482228,1.16653,0.09148,35.4176,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000217,337,337,0,24,,2021-07-21T00:00:00+00:00,2026-03-11T00:00:00+00:00,0,0,,-0.39853,,0.44214,1.40316,0.88269,1.589641,1.25987,0.12797,17.05659,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000190,231,231,0,9,,2021-10-11T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,-1.0,,0.35931,2.18704,0.90953,2.404583,1.34851,0.20309,21.95081,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000247,349,349,0,12,,2021-09-20T00:00:00+00:00,2026-05-01T00:00:00+00:00,0,0,,-1.0,,0.39828,1.91195,0.94755,2.017783,1.33559,0.19134,15.58232,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000030,235,235,0,23,,2021-09-15T00:00:00+00:00,2022-01-19T00:00:00+00:00,0,0,,-1.0,,0.42128,1.69192,0.94337,1.793485,1.30555,0.16682,25.24149,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000275,2079,2079,0,27,,2021-07-13T00:00:00+00:00,2025-10-13T00:00:00+00:00,0,0,,-1.0,,0.32083,2.53409,0.96482,2.62649,1.24157,0.15819,118.48466,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000231,180,180,0,4,,2021-08-03T00:00:00+00:00,2025-10-16T00:00:00+00:00,0,0,,-1.0,,0.41667,1.59604,0.93432,1.708237,1.22016,0.11999,18.66976,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000153,97,97,0,7,,2021-08-27T00:00:00+00:00,2025-11-25T00:00:00+00:00,0,0,,-0.57153,,0.45361,1.29468,0.89894,1.44023,1.19567,0.09611,12.28723,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000093,765,765,0,24,,2021-10-01T00:00:00+00:00,2023-11-03T00:00:00+00:00,0,0,,-1.0,,0.38301,1.96324,0.96484,2.034783,1.26312,0.15664,47.74045,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000248,179,179,0,12,,2021-12-02T00:00:00+00:00,2026-03-09T00:00:00+00:00,0,0,,-1.0,,0.43575,1.3804,0.93109,1.482563,1.15639,0.08135,11.75505,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000191,220,220,0,10,,2022-03-21T00:00:00+00:00,2026-01-08T00:00:00+00:00,0,0,,-1.0,,0.44091,1.34988,0.97161,1.389323,1.09565,0.05196,20.08061,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000192,477,477,0,10,,2021-11-01T00:00:00+00:00,2026-04-15T00:00:00+00:00,0,0,,-1.0,,0.3501,2.14469,0.94262,2.275243,1.2257,0.13826,52.29692,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000119,954,954,0,20,,2022-09-07T00:00:00+00:00,2024-11-04T00:00:00+00:00,0,0,,-1.0,,0.32809,2.27805,0.94085,2.421268,1.18415,0.11623,50.18841,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000027,1441,1441,0,27,,2021-09-28T00:00:00+00:00,2025-07-31T00:00:00+00:00,0,0,,-1.0,,0.33449,2.19075,0.96484,2.270584,1.14121,0.09067,54.27766,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000249,755,755,0,12,,2023-11-02T00:00:00+00:00,2025-11-11T00:00:00+00:00,0,0,,-1.0,,0.41722,1.42656,0.97199,1.467669,1.05072,0.02873,49.88628,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000005,878,878,0,24,,2021-08-24T00:00:00+00:00,2024-02-08T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000053,210,210,0,23,,2021-12-14T00:00:00+00:00,2023-08-30T00:00:00+00:00,0,0,,-1.0,,0.4,1.88043,0.94085,1.99865,1.33243,0.18766,15.77172,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000250,590,590,0,12,,2021-08-06T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-1.0,,0.31525,2.5679,0.95619,2.685554,1.23948,0.15641,42.64798,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000295,335,335,0,8,,2022-05-03T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.32239,2.41704,0.94779,2.550185,1.21331,0.13699,26.62692,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000232,136,136,0,4,,2021-07-21T00:00:00+00:00,2026-04-23T00:00:00+00:00,0,0,,-1.0,,0.33088,2.35037,0.93816,2.505298,1.23888,0.14996,14.36058,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000276,1205,1205,0,27,,2021-11-12T00:00:00+00:00,2026-01-27T00:00:00+00:00,0,0,,-1.0,,0.35934,2.04459,0.93544,2.185699,1.22591,0.13539,71.85983,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000218,1362,1362,0,24,,2021-07-29T00:00:00+00:00,2024-09-05T00:00:00+00:00,0,0,,-1.0,,0.35242,2.15186,0.94862,2.268411,1.23451,0.14406,69.99317,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000251,413,413,0,12,,2022-04-06T00:00:00+00:00,2025-11-06T00:00:00+00:00,0,0,,-1.0,,0.39952,1.55296,0.9523,1.630747,1.08497,0.04859,28.51855,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000252,100,100,0,9,,2021-08-16T00:00:00+00:00,2024-05-09T00:00:00+00:00,0,0,,-1.0,,0.36,2.28119,0.94846,2.405152,1.3529,0.21421,22.15463,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000219,1087,1087,0,24,,2021-08-06T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,-1.0,,0.31923,2.39591,0.96846,2.473938,1.16165,0.10643,60.58271,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000253,131,131,0,12,,2021-09-10T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,-1.0,,0.39695,1.53068,0.93543,1.636338,1.07709,0.04349,16.38175,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000036,1509,1509,0,27,,2021-12-06T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,-1.0,,0.33598,2.24851,0.95164,2.362774,1.19554,0.12356,64.89136,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000029,1509,1509,0,27,,2021-12-06T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,-1.0,,0.33598,2.24851,0.95164,2.362774,1.19554,0.12356,64.89136,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000277,181,181,0,17,,2021-08-19T00:00:00+00:00,2021-12-09T00:00:00+00:00,0,0,,-1.0,,0.36464,2.26529,0.95962,2.360611,1.35478,0.21631,28.24553,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000054,385,385,0,23,,2021-12-31T00:00:00+00:00,2024-05-09T00:00:00+00:00,0,0,,-1.0,,0.40779,1.68655,0.97505,1.729706,1.19107,0.11033,27.05872,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000193,471,471,0,10,,2021-12-31T00:00:00+00:00,2026-02-04T00:00:00+00:00,0,0,,-1.0,,0.34607,2.2657,0.96101,2.357624,1.25177,0.15771,64.5522,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000278,744,744,0,25,,2021-11-10T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-1.0,,0.43683,1.39575,0.96665,1.443904,1.11997,0.06531,16.71208,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000037,1357,1357,0,27,,2021-09-01T00:00:00+00:00,2025-08-21T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000254,550,550,0,12,,2021-09-23T00:00:00+00:00,2025-02-06T00:00:00+00:00,0,0,,-1.0,,0.36182,1.79627,0.97638,1.839724,1.04602,0.02859,37.35179,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000194,225,225,0,10,,2021-08-16T00:00:00+00:00,2025-10-08T00:00:00+00:00,0,0,,-0.82101,,0.41333,1.4841,0.91263,1.626179,1.14572,0.07802,14.49805,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000079,263,263,0,3,,2021-08-24T00:00:00+00:00,2025-08-01T00:00:00+00:00,0,0,,-1.0,,0.36502,2.12512,0.96675,2.19821,1.26365,0.16184,24.01075,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000040,1028,1028,0,27,,2022-06-07T00:00:00+00:00,2025-07-24T00:00:00+00:00,0,0,,-1.0,,0.43093,1.44268,0.98607,1.46306,1.10792,0.06056,30.16025,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000038,841,841,0,27,,2021-07-29T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000296,164,164,0,8,,2021-09-01T00:00:00+00:00,2026-03-03T00:00:00+00:00,0,0,,-1.0,,0.41463,1.74638,0.9968,1.751986,1.24099,0.14061,14.52941,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000220,285,285,0,16,,2021-08-16T00:00:00+00:00,2022-02-09T00:00:00+00:00,0,0,,-1.0,,0.4386,1.42877,0.9493,1.505077,1.17584,0.09371,27.38952,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000195,53,53,0,7,,2021-09-10T00:00:00+00:00,2023-11-27T00:00:00+00:00,0,0,,-0.45626,,0.45283,1.44874,0.91837,1.577512,1.30553,0.15353,8.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000094,881,881,0,24,,2021-12-01T00:00:00+00:00,2024-01-04T00:00:00+00:00,0,0,,-1.0,,0.3916,1.73249,0.96339,1.798327,1.1575,0.09232,38.17244,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000279,1233,1233,0,27,,2022-02-04T00:00:00+00:00,2026-04-07T00:00:00+00:00,0,0,,-1.0,,0.32279,2.261,0.94566,2.390923,1.14099,0.09018,54.58651,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000120,63,63,0,17,,2021-08-24T00:00:00+00:00,2022-02-04T00:00:00+00:00,0,0,,-1.0,,0.44444,1.37643,0.98646,1.395323,1.11626,0.06371,15.5,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000032,113,113,0,16,,2021-07-13T00:00:00+00:00,2025-02-20T00:00:00+00:00,0,0,,0.01445,,0.50442,1.10286,0.94097,1.172046,1.19298,0.08999,8.52426,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000121,126,126,0,13,,2021-08-16T00:00:00+00:00,2022-01-24T00:00:00+00:00,0,0,,-1.0,,0.42857,1.3997,0.97168,1.440495,1.08037,0.04463,14.62986,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000221,1466,1466,0,24,,2023-09-05T00:00:00+00:00,2025-10-08T00:00:00+00:00,0,0,,-1.0,,0.41405,1.45873,0.98486,1.481155,1.04664,0.02692,52.0944,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000137,43,43,0,4,,2021-12-28T00:00:00+00:00,2025-12-08T00:00:00+00:00,0,0,,-0.02873,,0.48837,1.23937,0.93005,1.332584,1.27202,0.12944,9.81703,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000196,794,794,0,10,,2022-04-28T00:00:00+00:00,2026-04-10T00:00:00+00:00,0,0,,-1.0,,0.40176,1.39864,0.9714,1.439819,0.96695,-0.01921,58.12718,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000169,138,138,0,7,,2021-11-04T00:00:00+00:00,2025-12-17T00:00:00+00:00,0,0,,-1.0,,0.36232,2.20848,0.96822,2.280969,1.296,0.18276,17.76835,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000197,372,372,0,10,,2021-08-16T00:00:00+00:00,2025-01-10T00:00:00+00:00,0,0,,-1.0,,0.34409,2.15361,0.94722,2.273611,1.19271,0.11973,24.00561,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000122,534,534,0,20,,2021-07-08T00:00:00+00:00,2026-03-27T00:00:00+00:00,0,0,,-1.0,,0.3764,1.83595,0.95342,1.925647,1.16583,0.0983,19.05337,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000198,277,277,0,10,,2021-12-09T00:00:00+00:00,2026-02-23T00:00:00+00:00,0,0,,-1.0,,0.44404,1.51958,0.96041,1.58222,1.26372,0.14081,22.61711,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000222,380,380,0,24,,2021-09-20T00:00:00+00:00,2025-10-13T00:00:00+00:00,0,0,,-1.0,,0.4,1.31588,0.96994,1.356661,0.90444,-0.05561,41.84477,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000055,490,490,0,24,,2022-05-06T00:00:00+00:00,2024-05-01T00:00:00+00:00,0,0,,-1.0,,0.42041,1.5374,0.93628,1.64203,1.19526,0.10559,22.67647,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000095,283,283,0,23,,2022-03-01T00:00:00+00:00,2024-10-28T00:00:00+00:00,0,0,,-1.0,,0.39576,1.54771,0.94675,1.634761,1.07072,0.04045,17.30125,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000096,476,476,0,21,,2021-10-27T00:00:00+00:00,2024-05-10T00:00:00+00:00,0,0,,-1.0,,0.44958,1.29805,0.94445,1.374398,1.1226,0.06373,27.91103,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000170,436,436,0,7,,2021-08-24T00:00:00+00:00,2025-08-26T00:00:00+00:00,0,0,,-1.0,,0.36697,2.09685,0.95662,2.191936,1.27069,0.16392,45.72008,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000056,549,549,0,24,,2021-12-09T00:00:00+00:00,2025-01-30T00:00:00+00:00,0,0,,-1.0,,0.44627,1.28647,0.93748,1.372264,1.10593,0.05499,17.34332,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000280,70,70,0,19,,2021-08-24T00:00:00+00:00,2022-05-04T00:00:00+00:00,0,0,,-1.0,,0.42857,1.36189,0.96185,1.415907,1.06193,0.03404,7.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000138,93,93,0,4,,2021-07-02T00:00:00+00:00,2025-05-08T00:00:00+00:00,0,0,,-0.73194,,0.39785,1.46154,0.89664,1.630019,1.07697,0.04156,14.01313,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000255,626,626,0,12,,2021-09-01T00:00:00+00:00,2025-12-24T00:00:00+00:00,0,0,,-1.0,,0.34345,2.13197,0.95613,2.229791,1.16644,0.10448,47.61996,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000123,1982,1982,0,20,,2021-07-26T00:00:00+00:00,2025-07-28T00:00:00+00:00,0,0,,-1.0,,0.35721,1.76088,0.97672,1.80285,1.0019,0.00119,82.79279,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000026,1028,1028,0,27,,2021-08-03T00:00:00+00:00,2025-04-22T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000033,447,447,0,27,,2021-07-02T00:00:00+00:00,2026-02-12T00:00:00+00:00,0,0,,-1.0,,0.39374,1.58993,0.9179,1.732139,1.12493,0.06952,21.95094,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000154,398,398,0,10,,2021-12-17T00:00:00+00:00,2024-06-18T00:00:00+00:00,0,0,,-1.0,,0.44472,1.32908,0.9685,1.372308,1.09909,0.05329,18.38575,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000124,527,527,0,20,,2021-12-22T00:00:00+00:00,2026-01-22T00:00:00+00:00,0,0,,-0.53974,,0.45351,1.1896,0.92472,1.286443,1.06757,0.03415,26.22913,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000042,594,594,0,24,,2021-08-11T00:00:00+00:00,2024-01-26T00:00:00+00:00,0,0,,-1.0,,0.35522,1.81805,0.94479,1.92429,1.06011,0.03662,35.08799,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000139,51,51,0,2,,2022-02-04T00:00:00+00:00,2023-04-04T00:00:00+00:00,0,0,,-1.0,,0.45098,1.47279,0.97577,1.509362,1.23983,0.12848,17.79508,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000281,108,108,0,18,,2021-07-13T00:00:00+00:00,2025-12-11T00:00:00+00:00,0,0,,-0.08707,,0.48148,1.16515,0.91283,1.276415,1.18525,0.08768,8.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000008,370,370,0,20,,2021-12-17T00:00:00+00:00,2024-02-27T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000233,46,46,0,4,,2021-09-23T00:00:00+00:00,2026-05-06T00:00:00+00:00,0,0,,-1.0,,0.30435,1.9266,0.82896,2.324117,1.0168,0.00969,8.43522,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000043,370,370,0,20,,2021-09-07T00:00:00+00:00,2024-01-26T00:00:00+00:00,0,0,,-1.0,,0.40811,1.38874,0.9743,1.425372,0.98279,-0.00992,31.49128,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000125,560,560,0,20,,2022-02-09T00:00:00+00:00,2025-11-19T00:00:00+00:00,0,0,,-1.0,,0.36071,1.66612,0.93176,1.788143,1.00895,0.00533,54.49203,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000171,236,236,0,7,,2021-09-15T00:00:00+00:00,2024-10-04T00:00:00+00:00,0,0,,-1.0,,0.34746,2.08335,0.95895,2.172532,1.1568,0.09812,22.68278,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000155,226,226,0,9,,2021-07-08T00:00:00+00:00,2026-04-30T00:00:00+00:00,0,0,,-0.66903,,0.43805,1.29171,0.92264,1.400015,1.10001,0.05145,21.5564,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000066,181,181,0,4,,2021-08-19T00:00:00+00:00,2023-06-08T00:00:00+00:00,0,0,,-1.0,,0.40331,1.38543,0.96129,1.44122,0.97416,-0.01482,18.29739,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000039,1509,1509,0,27,,2021-12-06T00:00:00+00:00,2024-07-29T00:00:00+00:00,0,0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000140,280,280,0,4,,2021-09-20T00:00:00+00:00,2026-01-30T00:00:00+00:00,0,0,,-1.0,,0.29286,2.79724,0.96677,2.893387,1.19827,0.13555,33.26288,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000057,397,397,0,24,,2021-07-21T00:00:00+00:00,2023-12-07T00:00:00+00:00,0,0,,-1.0,,0.39547,1.38523,0.972,1.425134,0.93228,-0.03979,26.22622,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000126,158,158,0,18,,2021-09-28T00:00:00+00:00,2025-12-03T00:00:00+00:00,0,0,,-0.95034,,0.43038,1.25366,0.92853,1.350156,1.02012,0.01064,15.9356,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000156,213,213,0,10,,2022-01-13T00:00:00+00:00,2026-03-04T00:00:00+00:00,0,0,,-1.0,,0.40845,1.42339,0.95862,1.484832,1.02524,0.01432,13.30118,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000157,247,247,0,10,,2021-08-16T00:00:00+00:00,2026-03-16T00:00:00+00:00,0,0,,-1.0,,0.4413,1.24852,0.97817,1.276383,1.00815,0.00446,23.96136,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
PATTERN_000158,383,383,0,10,,2021-08-11T00:00:00+00:00,2026-04-16T00:00:00+00:00,0,0,,-1.0,,0.40731,1.41254,0.98175,1.438798,0.98878,-0.00653,23.6935,,,,,,,,,,,,,No paper trades yet; trade PnL fields are zero/blank. Statistical edge fields are research R metrics.
